Feature,Day,Albumin,Cell,Cell Seeding,Co-Cell Seeding,Material,Material-1-Con,Material-2-Con,Modification,Modi-1-Con,Modi-2-Con,Cross-linking,Self-circulated,Multi-organ,Medium,Medium-out,Serum-out,Medium-in,Serum-in,Shear Stress,Flow Rate,Channel Width,Physical-sti,Channel Material,Biochemical-sti
17-PIC,21,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,22,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,23,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,24,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,25,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,26,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,27,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,28,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,29,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,30,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,31,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,32,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,33,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,34,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,35,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,36,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,37,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,38,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,39,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,40,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,41,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,42,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,43,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,44,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,45,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,46,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,47,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,48,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,49,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,50,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,51,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,52,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,53,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,54,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,55,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,56,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,57,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,58,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,59,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,60,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
